B1_DESC,B1_DESC_2,Equivalencia,Cantidad,Cantidad Comprobantes,Cant Clientes,80/20,Meses Vendidos,Peso,Ancho,Largo,Alto,Clasificacion CD
COR117SKF4,117SP+220H,2407150,131,103,55,0.00007972888509601035,32,0.166,190,233,38,BB1
COR118SKF,118SP+300H,2407250,317,178,61,0.0001769819042041409,34,0.22,190,237,38,BB1
COR118SKF5,118SP+300HK,2407250,18,15,11,0.00002593610752375794,12,0.142,190,237,38,CC1
COR118SKF3,118SP190,2407300,74,51,30,0.00001984395948980083,29,0.162,190,233,38,CC1
COR118SKF2,118SX150,2407350,1,1,1,2.3246903004319542E-7,1,0.122,190,233,38,CD9
COR118SKF4,118SX190,2407400,48,38,24,0.000012378541490625934,19,0.15,190,237,38,CC1
COR119SKF4,119SHX320,2407450,7,6,4,0.00000614531359688178,4,0.23,190,237,38,CD9
COR119SKF,119SHX320H,2407450,3,3,3,0.0000016502173747012482,3,,,,,CD9
COR99004SKF,VKMT 99004,2407450,20,15,12,0.000013750074019146849,13,0.262,51,146,339,CC1
COR119SKF2,119SP190H,2407500,0,2,1,8.687183484424281E-9,1,0.09,190,238,38,CD9
COR119SKF3,119SP254H,2407550,2,6,4,0.0000022114094277950604,4,0.136,190,233,38,CD2
COR11SKF13,11A0650C,2407600,5,3,2,5.490299962156185E-7,3,0.046,190,215,10,CD9
COR11SKF14,11A0670C,2407630,7,4,4,6.956696534327014E-7,4,0.056,190,215,10,CD2
COR11SKF15,11A0685C,2407650,14,8,6,0.000001534504090688716,7,0.066,190,215,10,CD2
COR11SKF16,11A0730C,2407700,67,37,25,0.000007685377485000527,22,0.07,80,330,10,CC1
COR11SKF17,11A0740C,2407750,20,13,6,0.0000022006373202743743,10,0.068,180,230,12,CC1
COR11SKF18,11A0760C,2407800,46,30,16,0.000005703657188533648,18,0.054,180,230,12,CC1
COR11SKF19,11A0800C,2407850,41,27,15,0.000005075747566279456,17,0.074,180,230,12,CC1
COR11SKF20,11A0810C,2407900,4,3,3,4.4513128174190325E-7,3,0.058,180,230,12,CD2
COR11SKF21,11A0825C,2407950,11,7,7,9.896439425456211E-7,6,0.059,180,230,12,CD1
COR11SKF22,11A0830C,2408000,6,5,4,6.487588626168098E-7,4,0.059,180,230,12,CD1
COR11SKF23,11A0850C,2408050,39,25,14,0.000004508648228416234,19,0.082,180,230,12,CC1
COR11SKF24,11A0875C,2408100,36,25,11,0.000004577450721612874,19,0.08,180,230,12,CC1
COR11SKF25,11A0915C,2408150,166,69,32,0.000022065793537777216,29,0.09,80,410,10,CB1
COR11SKF26,11A0925C,2408180,15,6,5,0.0000022263513833882705,5,0.08,,,,CD2
COR11SKF27,11A0930C,2408200,49,25,14,0.000006171722634674431,18,0.066,180,230,12,CC1
COR11SKF,11A1005C,2408250,1,5,3,1.442072458414441E-7,4,0.071,160,250,15,CD2
COR11SKF2,11A1010C,2408300,21,13,5,0.0000031576174529185596,9,0.092,160,250,15,CD2
COR11SKF3,11A1025C,2408350,53,31,17,0.000007869198287530945,18,0.1,78,450,10,CC1
COR11SKF4,11A1045C,2408400,31,21,15,0.000004343244254872794,17,0.094,160,250,15,CC1
COR11SKF5,11A1065C,2408430,11,12,7,0.000001714850019825365,9,,,,,CD2
COR11SKF6,11A1090C,2408450,42,24,11,0.000006150178419633059,16,0.077,160,250,15,CC1
COR11SKF7,11A1130C,2408500,19,13,11,0.0000029831788085513196,10,0.102,160,250,15,CD1
COR11SKF8,11A1150C,2408550,14,8,7,0.0000017899072851307913,7,0.082,160,250,15,CD1
COR11SKF9,11A1175C,2408600,60,35,23,0.000010152885081916419,21,0.104,160,250,15,CC1
COR11SKF10,11A1195C,2408650,25,15,10,0.000004145523958767296,12,0.085,160,250,15,CD1
COR11SKF11,11A1205C,2408700,4,4,4,5.740490846507607E-7,4,0.086,160,250,15,CD2
COR11SKF12,11A1275C,2408750,16,10,5,0.0000031531001175066594,8,0.091,150,300,17,CD1
COR1142SKF,VKMT 01142,2408870,33,38,28,0.00007328368992524624,21,,,,,BC1
COR121SKF2,121SX150,2408950,7,7,6,0.0000014597943127226664,6,0.13,190,237,38,CD2
COR121SKF4,121SX180,2409050,1136,391,102,0.00021581743674025083,36,0.142,190,237,38,BB1
COR121SKF5,121SX180H,2409051,68,37,21,0.00004846857655831842,22,0.096,190,237,38,CC1
COR121SKF,121SHP+210H,2409080,27,26,21,0.00002099275263378111,18,,,,,CC1
COR122SKF,122SHX190,2409120,2,2,2,9.013821583438697E-7,2,0.111,190,237,38,CD9
COR122SKF5,122SHX265H,2409150,19,17,13,0.00001885014569918269,12,0.155,190,237,38,CC1
COR122SKF4,122SP240H,2409200,1,1,1,0.000001584889754898377,1,0.132,190,233,38,OO9
COR122SKF3,122SX190,2409250,17,15,14,0.0000041761028446324705,15,0.145,190,237,38,CC1
COR123SKF4,123SP270H,2409480,122,90,45,0.00013710877447265128,32,0.097,190,237,38,BB1
COR124SKF2,124P8SD220H,2409550,77,59,35,0.00004715785431418848,26,0.109,190,233,38,CB1
COR124SKF3,124SP240H,2409650,3,3,3,0.0000024087822365611814,3,0.134,190,233,38,CD2
COR124SKF5,124SP290H,2409750,2,2,2,0.000005161576939105567,2,0.162,190,233,38,OO9
COR124SKF,124SX180H,2409800,16,16,9,0.000013766753411436945,13,0.095,190,237,38,CC1
COR125SKF2,125SP190,2409850,21,17,13,0.000006715192833460017,15,0.18,190,237,38,CC1
COR125SKF3,125SP190H,2409900,17,15,13,0.000006903183484062959,14,0.16,190,237,38,CC1
COR125SKF4,125SP260H,2409930,3,3,3,0.0000028747627586657037,3,0.16,190,237,38,CD2
COR126SKF,126SP270H,2409940,28,23,19,0.000042603337756974473,13,0.145,190,237,38,CC1
COR6104SKF,VKMT 06104,2409940,9,9,9,0.000009924238412606369,4,0.209,141,330,46,CC1
COR127SKF3,127S254H,2409950,29,23,18,0.000015011453061085267,16,,,,,CC1
COR127SKF,127SP190H,2410000,44,38,28,0.000025986493187967595,22,0.109,190,233,38,CC1
COR127SKF4,127SP254H,2410100,196,138,66,0.0001296113876382537,36,0.19,190,237,38,BB1
COR128SKF3,128SP270H,2410220,6,6,5,0.000011299940789199807,5,0.145,190,237,38,CD2
COR129SKF3,129S220,2410250,51,39,19,0.000018928330350542513,23,0.17,190,237,38,CC1
COR129SKF2,129P8SD220H,2410270,1210,532,135,0.0005160451080125986,36,0.131,190,233,38,AB1
COR129SKF4,129SP+254H,2410300,25,22,15,0.00002193270588679583,16,0.131,190,233,38,CC1
COR129SKF,129SP310H,2410350,325,207,87,0.000327760483120543,34,0.24,190,237,38,AB1
COR130SKF2,130SHDN254H,2410400,65,49,22,0.00004680376471536335,25,0.2,190,237,38,CB1
COR130SKF4,130SHDN276H,2410450,10,10,10,0.000011539359566030544,9,0.144,190,233,38,CC1
COR130SKF3,130SP254,2410550,10,9,9,0.000004575365797576613,8,0.149,190,233,38,CC1
COR131SKF,131SHPN170H,2410600,2,1,1,0.0000013395636932982335,1,0.091,190,233,38,CD9
COR131SKF2,131SP+220H,2410650,2,2,2,0.0000018646170630968407,2,0.115,190,237,38,CD9
COR131SKF4,131SP+254H,2410700,92,75,36,0.00005976191508807008,28,0.21,190,237,38,BB1
COR132SKF,132SP230H,2410750,3,3,3,0.000002444920919856387,3,0.137,190,233,38,CD9
COR132SKF2,132SP270H,2410800,656,369,109,0.0004973019884139441,36,0.16,190,233,38,AB1
COR133SKF,133SR220,2411000,256,148,54,0.00008312314142704465,36,0.168,190,237,38,BB1
COR134SKF2,134SP254H2,2411080,308,215,81,0.0002140271819677807,36,0.145,190,237,38,BB1
COR134SKF,134SHPN170H,2411100,83,66,38,0.00005290355747078674,29,0.145,190,233,38,CB1
COR135SKF3,135SHP+254H,2411150,8,6,6,0.0000051264807178284925,6,0.113,190,233,38,CD1
COR135SKF,135SHPN170H,2411200,0,2,1,8.687183484424342E-9,1,0.094,190,233,38,CD9
COR135SKF4,135SHX254,2411250,336,185,61,0.00011258728790749697,36,0.22,190,237,38,BB1
COR135SKF2,135STP8M190H,2411300,960,417,114,0.00037132358090887635,36,0.105,190,233,38,AB1
COR136SKF5,136SHX254H,2411350,124,97,38,0.00009348938373533848,33,0.166,190,233,38,BB1
COR136SKF2,136SP254,2411450,97,51,20,0.000040077799774382635,21,0.215,190,237,38,CB1
COR136SKF3,136SP254H,2411451,294,191,69,0.00016632550996746723,35,0.21,190,237,38,BB1
COR136SKF4,136SP254H1,2411452,6,7,6,0.000005419065057583905,6,0.166,190,237,38,CD1
COR136SKF,136SP+254H,2411453,64,55,32,0.00005957149202609148,26,0.215,190,237,38,CC1
COR137SKF,137SHX254H,2411500,323,194,80,0.00017725468176555182,36,0.21,190,237,38,BB1
COR137SKF4,137SHX254,2411550,240,147,59,0.00012802337049730092,35,0.167,190,233,38,BB1
COR137SKF5,137SP+254H,2411550,1,1,1,3.912707441384724E-7,1,,,,,CD9
COR137SKF2,137STP8M190H,2411650,1,3,2,7.328507987460375E-7,2,0.106,190,237,38,OO9
COR138SKF,138SHPN150,2411750,907,360,98,0.00016680400003378932,36,0.14,190,237,38,BB1
COR138SKF2,138SHPN150H,2411800,43,19,15,0.000026947295681344936,13,0.085,190,237,38,CC1
COR138SKF3,138STP8M230H,2411850,65,51,25,0.0000592375566929502,23,0.13,190,237,38,BB1
COR13SKF67,13A0635C,2411950,17,11,9,0.000002093958707085643,9,0.065,190,215,10,CC1
COR13SKF68,13A0660C,2412000,18,8,7,0.0000021224526689145553,7,0.082,190,215,10,CD1
COR13SKF69,13A0675C,2412050,17,11,7,0.0000018642695757574638,10,0.086,190,215,10,CC1
COR13SKF70,13A0710C,2412100,37,24,18,0.000005245321387895417,17,0.084,180,230,12,CC1
COR13SKF71,13A0725C,2412150,38,21,11,0.000005184511103504447,13,0.094,180,230,12,CC1
COR13SKF72,13A0750C,2412200,61,36,24,0.000008788997274861797,23,0.09,180,230,12,CC1
COR13SKF73,13A0775C,2412250,44,31,23,0.000006522684847445173,20,0.079,180,230,12,CC1
COR13SKF74,13A0780C,2412300,62,39,19,0.000009225441373119276,24,0.094,180,230,12,CC1
COR13SKF75,13A0800C,2412330,57,29,16,0.000006801717180964884,19,0.104,,,,CC1
COR13SKF76,13A0805C,2412350,25,19,11,0.000003782052201778982,16,0.082,180,230,12,CC1
COR13SKF77,13A0825C,2412400,69,45,30,0.00001138924503541969,23,0.11,80,370,12,CC1
COR13SKF78,13A0840C,2412420,77,39,26,0.000008878649008421053,25,0.108,80,370,12,CC1
COR13SKF79,13A0850C/2,2412440,63,44,24,0.0000210441807600089,25,0.204,180,230,13,CC1
COR13SKF80,13A0855C,2412450,48,30,21,0.0000077114390354538,20,0.11,80,375,12,CC1
COR13SKF81,13A0870C,2412500,207,109,39,0.000033137782632345715,35,0.102,180,230,12,CB1
COR13SKF82,13A0875C,2412550,283,135,71,0.000045464201022065114,36,0.11,80,365,12,CB1
COR13SKF83,13A0885C,2412600,58,35,20,0.000009204939620096035,23,0.104,180,230,12,CC1
COR13SKF84,13A0890C,2412620,62,40,24,0.000010169564474206511,23,0.116,180,230,13,CC1
COR13SKF85,13A0900C,2412650,144,83,48,0.000024482567983144066,34,0.11,180,230,12,CB1
COR13SKF86,13A0915C,2412700,96,54,29,0.000016012911573169703,29,0.12,80,400,12,CB1
COR13SKF87,13A0925C,2412750,146,94,44,0.00002372921543137478,35,0.11,180,230,12,CB1
COR13SKF88,13A0940C,2412800,118,70,39,0.000020170945076154564,32,0.11,180,230,12,CB1
COR13SKF90,13A0950C,2412850,136,76,36,0.00002341890923731115,33,0.13,180,230,12,CB1
COR13SKF91,13A0960C,2412860,13,8,7,0.0000018840763541019513,4,0.13,180,230,13,CC1
COR13SKF92,13A0975C,2412900,117,70,36,0.000020401329182161493,31,0.12,80,440,12,CB1
COR13SKF93,13A0990C,2412930,23,14,9,0.000004358881185144758,11,0.132,160,250,13,CC1
COR13SKF,13A1000C,2412950,225,90,47,0.00003901066615515595,31,0.128,80,435,12,CB1
COR13SKF2,13A1005C,2413000,88,40,25,0.000017218345153468425,27,0.103,160,250,15,CC1
COR13SKF5,13A1015C,2413100,74,33,25,0.00001221487495377938,24,0.13,160,250,15,CC1
COR13SKF4,13A1010C,2413104,5,2,1,7.040093495777488E-7,2,0.103,160,250,13,CD9
COR13SKF7,13A1020C/2,2413190,22,15,12,0.000007204455007302795,12,0.21,160,250,13,CC1
COR13SKF8,13A1025C,2413200,180,80,34,0.000032672844572259325,30,0.105,160,250,15,CB1
COR13SKF10,13A1030C,2413300,167,87,51,0.00003082838177484635,32,0.122,160,250,15,CB1
COR13SKF11,13A1040C,2413350,193,95,42,0.00003552710557790179,35,0.122,160,250,15,CB1
COR13SKF12,13A1045C,2413380,78,38,15,0.00001317116011174481,20,0.13,160,250,13,CC1
COR13SKF13,13A1050C,2413400,495,200,72,0.00009189233192356194,36,0.13,160,250,15,BB1
COR13SKF14,13A1060C,2413450,304,125,64,0.000057407688363791086,35,0.134,160,250,15,CB1
COR13SKF16,13A1075C,2413500,215,101,47,0.00004015633191308183,35,0.124,160,250,15,CB1
COR13SKF18,13A1100C,2413550,175,71,38,0.000032705508382160756,32,0.13,160,250,15,CB1
COR13SKF19,13A1120C,2413600,95,46,27,0.000018846323338449543,23,0.114,160,250,15,CC1
COR13SKF20,13A1125C,2413620,69,30,17,0.000010891643165431864,21,,,,,CC1
COR13SKF21,13A1130C,2413650,64,34,24,0.000012747573045044281,23,0.132,160,250,15,CC1
COR13SKF22,13A1135C,2413680,21,13,9,0.000004253940008652912,9,0.134,160,250,13,CC1
COR13SKF23,13A1140C,2413690,112,45,26,0.000017161704717149982,23,,,,,CB1
COR13SKF24,13A1145C,2413700,61,27,18,0.000012747225557704902,19,0.134,160,250,15,CC1
COR13SKF25,13A1150C,2413720,164,81,40,0.00003187188625499541,33,0.134,160,250,13,CB1
COR13SKF26,13A1160C,2413730,31,24,19,0.0000062822236085963085,15,0.134,160,250,13,CC1
COR13SKF27,13A1175C,2413750,454,141,61,0.00008496378186372447,33,0.14,80,530,12,BB1
COR13SKF28,13A1200C,2413800,365,192,79,0.00007430843008906894,36,0.14,80,545,12,BB1
COR13SKF29,13A1220C,2413850,297,140,61,0.00006079603741005594,35,0.14,80,540,12,BB1
COR13SKF30,13A1250C,2413900,183,106,56,0.00003950027581633812,34,0.15,150,300,17,CB1
COR13SKF31,13A1275C,2413930,91,50,27,0.00001962400000397521,26,0.156,150,300,13,CC1
COR13SKF32,13A1280C,2413950,73,43,25,0.000016414954424828862,24,0.15,80,585,12,CC1
COR13SKF33,13A1295,2413980,6,1,1,0.0000013944666929197957,1,,,,,OO9
COR13SKF34,13A1300C,2414000,186,90,52,0.000039933245041201826,33,0.16,80,580,12,CB1
COR13SKF35,13A1325C,2414050,184,75,34,0.000039807802111686736,31,0.15,150,300,17,CB1
COR13SKF37,13A1345C,2414120,66,28,18,0.000014434624077719487,20,0.164,150,300,13,CC1
COR13SKF38,13A1350C,2414150,261,110,51,0.00005719815349814675,35,0.16,80,590,12,CB1
COR13SKF39,13A1350CPLB,2414200,2,1,1,0.0000012971702378942427,1,0.472,160,590,32,CD9
COR13SKF40,13A1365C,2414250,48,23,19,0.000010953495911840967,20,0.139,150,300,17,CC1
COR13SKF41,13A1375C,2414300,179,63,34,0.000042107125836344175,30,0.164,150,300,17,CB1
COR13SKF43,13A1385C,2414400,68,35,24,0.000015190409040864404,21,0.141,150,300,17,CC1
COR13SKF46,13A1400C,2414450,183,80,44,0.000044137841847663196,31,0.168,150,300,17,CB1
COR13SKF47,13A1400C/2,2414480,1,1,1,4.49301129814427E-7,1,0.336,150,300,13,CD9
COR13SKF49,13A1425C,2414550,135,60,36,0.00003225968212574011,25,0.188,150,300,13,CB1
COR13SKF50,13A1425C/2,2414550,6,3,3,0.0000025599392291901654,3,0.375,150,300,17,CD2
COR13SKF52,13A1450C,2414650,251,117,51,0.000059915157004735315,35,0.166,150,300,17,CB1
COR13SKF53,13A1475C,2414700,476,168,60,0.00011332986835174561,36,0.17,80,660,12,BB1
COR13SKF55,13A1500C,2414800,167,85,45,0.000043387964169287687,30,0.17,80,650,12,CB1
COR13SKF56,13A1525C,2414850,72,27,20,0.000018047102457882505,18,0.176,150,350,19,CC1
COR13SKF57,13A1550C,2414870,155,68,39,0.00003830318193218444,30,0.178,150,350,13,CB1
COR13SKF58,13A1575C,2414900,229,81,36,0.00005491411921642191,32,0.178,150,350,19,CB1
COR13SKF59,13A1600C,2414950,179,70,38,0.00004618766966264797,31,0.163,150,350,19,CB1
COR13SKF60,13A1625C,2415000,61,26,16,0.000016086926376456998,17,0.166,150,350,19,CC1
COR13SKF61,13A1700C,2415050,34,16,10,0.000008715677446253256,14,0.173,150,350,19,CC1
COR13SKF62,13A1725C,2415100,17,11,10,0.000004759186600107031,8,0.2,80,735,12,CD1
COR13SKF63,13A1750C,2415150,51,34,19,0.000014185823142725575,22,0.19,80,776,12,CC1
COR13SKF65,13A1800C,2415250,35,16,14,0.000011353106352124488,12,0.19,80,800,12,CC1
COR13SKF66,13A1900C,2415300,7,6,5,0.0000018180537596203264,4,0.227,80,810,12,CD2
COR131SKF3,131SP+250HT,2415380,13,13,9,0.000037744769777805636,8,0.21,190,237,38,CD2
COR140SKF,140SP+254H,2415400,429,254,77,0.0002952725018128322,36,0.22,190,233,38,AB1
COR141SKF,141SHX250HT,2415420,18,19,14,0.00004461424698994903,16,0.172,190,237,38,CC1
COR141SKF2,141SHX254H,2415450,11,9,7,0.000013938759644428549,9,0.172,190,233,38,CD1
COR141SKF3,141SP+254H,2415500,333,238,85,0.00027402643090864516,36,0.143,190,233,38,AB1
COR141SKF4,141SP280H,2415550,5,5,4,0.000006975113363313993,5,0.23,190,237,38,CD2
COR142SKF,142S180,2415600,19,18,15,0.00000579504635878979,14,0.16,190,237,38,CC1
COR143SKF2,143SHP+230H,2415700,4,4,3,0.000004085061161715703,4,0.109,190,233,38,CD2
COR7310SKF,VKMT 07310,2415700,2,2,2,0.0000012415722635939272,2,0.181,141,330,46,CD2
COR144SKF,144SP+254H,2415850,60,44,27,0.000053588802504038126,23,0.116,190,237,38,CC1
COR145SKF,145SHP+220H,2415900,6,6,5,0.0000057415333085257365,5,0.105,190,233,38,CD1
COR146SKF2,146S190,2415950,35,30,14,0.000011591830154276467,21,0.17,190,237,38,CC1
COR146SKF3,146STP8M200H,2416050,185,133,58,0.0001132211048145206,35,0.16,190,237,38,BB1
COR146SKF,146STP8M240HT,2416070,78,59,35,0.00007647292872604809,21,0.19,190,237,38,BB1
COR081SKF,081STP5M100HT,2416080,18,16,10,0.0000019560062333529854,10,0.07,190,233,38,CC1
COR148SKF,148SP230H,2416200,17,18,12,0.000015523996886666298,11,0.21,190,237,38,CC1
COR148SKF2,148SP254,2416250,74,42,21,0.00002851342111991695,24,0.238,190,237,38,CC1
COR148SKF3,148SP254H,2416300,57,43,28,0.00004046351072109108,24,0.169,190,233,38,CC1
COR149SKF2,149SP254H,2416400,1,3,2,6.901098560026699E-7,3,0.17,190,233,38,CD2
COR149SKF,149STP8M200H,2416450,8,8,7,0.000004601427348029885,7,0.17,190,237,38,CD1
COR150SKF,150STP8M230H,2416550,22,23,20,0.00002726003428678421,19,0.14,190,237,38,CC1
COR151SKF,151SP254,2416600,545,298,88,0.00022839196109028542,36,0.26,190,233,38,AB1
COR151SKF2,151SP254/1,2416650,47,29,17,0.000019154197121137545,20,0.173,190,237,38,CC1
COR151SKF3,151STP8M254H,2416700,3,2,2,0.000004078806389606917,2,0.157,190,233,38,CD9
COR152SKF,152SHDS300H,2416750,21,26,17,0.00002986132450936023,14,0.182,190,237,38,CC1
COR152SKF2,152SHX300,2416800,5,4,3,0.000004696986366358553,4,0.27,190,237,38,CD2
COR153SKF8,153SHDS300H,2416850,37,39,27,0.00003979181769407539,22,0.184,190,233,38,CC1
COR153SKF2,153SP254,2416950,112,69,30,0.00005141804909495018,30,0.26,190,233,38,CB1
COR153SKF3,153SP254H,2417000,146,113,52,0.00008419201248296823,34,0.175,190,237,38,BB1
COR153SKF5,153SP254H1,2417002,29,23,15,0.000025416266464049985,17,0.175,190,237,38,CC1
COR153SKF6,153SP260H,2417100,78,74,47,0.00010409087497239058,30,0.179,190,233,38,BB1
COR153SKF7,153SP290HK,2417150,1,1,1,0.0000019744230623399644,1,0.2,190,237,38,OO9
COR154SKF,154SHDS300H,2417200,67,64,38,0.00008747785276411685,30,0.185,190,233,38,BB1
COR158SKF,158SHPN254H,2417350,35,29,21,0.0000262776875783655,21,0.22,190,237,38,CC1
COR160SKF,160SP250HT,2417380,45,38,25,0.0000867634187943578,16,,,,,CC1
COR162SKF,162STP8M200H,2417400,2,4,3,0.0000023924503316104637,3,0.15,190,233,38,CD2
COR5152SKF,VKMT 05152,2417400,2,8,5,0.0000024244191668331457,6,0.181,141,330,46,CD2
COR162SKF2,162STP8M254H,2417450,3,4,2,0.0000036889255948259527,4,0.169,190,233,38,OO9
COR163SKF,163SHX254H,2417500,38,28,13,0.000038407775621336905,20,0.199,190,233,38,CC1
COR163SKF2,163SP254H,2417550,125,101,46,0.00015251983797402003,36,0.186,190,233,38,BB1
COR163SKF3,163STP8M267H,2417600,7,6,4,0.000009814084926023868,4,0.178,190,237,38,CD2
COR164SKF,164STP8M254H,2417650,9,8,8,0.000011581753021434534,7,0.21,190,233,38,CD1
COR167SKF,167SHPN240H,2417700,2,2,2,0.000001810061550814656,2,0.164,190,233,38,CD2
COR168SKF6,168SHP+254H,2417750,1,1,1,7.578698871811796E-7,1,0.21,190,237,38,CD9
COR168SKF2,168SHPN220,2417850,626,291,80,0.0001910749482272527,36,0.208,190,237,38,BB1
COR168SKF3,168SHPN220H,2417850,55,32,14,0.000044970074025471054,16,0.208,190,237,38,CC1
COR168SKF4,168SHPN240H,2417900,10,9,6,0.000011326349826992457,8,0.2,190,237,38,CD2
COR168SKF5,168STP8M240H,2417920,12,11,11,0.000018332042076171628,9,0.208,190,237,38,CC1
COR5224SKF,VKMT 05224,2417920,1,1,1,0.0000011463607326046363,1,0.234,51,146,339,CD9
COR169SKF,169STP8M200H,2417950,33,26,18,0.000024532258672674966,19,0.139,190,233,38,CC1
COR169SKF2,169STP8M240H,2418000,11,13,10,0.00001100666147476564,9,0.166,190,233,38,CD1
COR170SKF2,170SHP254,2418100,12,11,7,0.000012246148814323307,10,0.23,190,237,38,CD1
COR171SKF,171STP8M240H,2418120,50,59,36,0.0000740210580594042,28,0.213,190,237,38,CC1
COR173SKF3,173SHP220,2418250,17,18,11,0.000012278812624224745,15,0.145,190,233,38,CC1
COR173SKF4,173SHP254,2418300,34,32,21,0.000028170103628612506,22,0.167,190,233,38,CC1
COR176SKF,176STP8M240H,2418500,1,1,1,0.0000012745835608347394,1,0.22,190,237,38,OO9
COR177SKF,177SP254H,2418550,20,18,11,0.000027036947414904192,13,0.21,190,233,38,CC1
COR17SKF,17A1055C,2418650,11,4,3,0.000003894290612397744,3,0.194,150,400,20,CD2
COR190SKF,190SHPN240H,2418700,7,10,7,0.000008965520843265298,7,0.187,190,233,38,CD2
COR211SKF,211SHP+300H,2418800,1,1,1,0.0000013162820415599764,1,0.29,190,237,38,OO9
COR3SKF,3PK1040,2418900,9,6,6,0.0000017280545387216904,5,0.062,160,250,15,CD2
COR3SKF2,3PK0668,2419050,27,16,12,0.000003476263343127245,12,0.048,190,215,10,CD1
COR3SKF3,3PK0675,2419100,34,32,19,0.000004030853136772895,19,0.041,190,215,10,CC1
COR3SKF4,3PK0682,2419150,18,12,10,0.000002180135567251133,11,0.041,190,215,10,CD1
COR3SKF5,3PK0688,2419200,14,11,7,0.0000015748126220564446,8,0.041,190,215,10,CC1
COR3SKF6,3PK0715,2419250,99,65,33,0.000009792540710982492,28,0.05,80,320,10,CB1
COR3SKF7,3PK0719,2419300,95,66,33,0.000012244758864965799,29,0.043,180,230,12,CB1
COR3SKF8,3PK0736,2419350,91,56,29,0.000012687805222671444,29,0.044,180,230,12,CC1
COR3SKF9,3PK0751,2419370,588,352,114,0.00008339105416570426,36,0.036,10,150,10,BB1
COR3SKF10,3PK0760,2419400,86,53,26,0.000012081787302798003,28,0.046,180,230,12,CC1
COR3SKF11,3PK0775,2419450,7,7,5,0.000001017790417035156,6,0.047,180,230,12,CD2
COR3SKF14,3PK0812,2419500,3,1,1,4.638955980682599E-7,1,0.049,180,230,12,CD9
COR3SKF15,3PK0815,2419520,10,6,4,0.0000012523443711146135,6,0.05,75,350,17,CD1
COR3SKF16,3PK0830,2419550,13,8,8,0.000001887203740156344,8,0.05,180,230,12,CD1
COR3SKF17,3PK0853,2419600,25,20,15,0.0000036555668102457635,16,0.051,180,230,12,CC1
COR3SKF20,3PK0875,2419620,14,16,11,0.000002377855863356631,10,0.05,75,350,17,CD1
COR4SKF68,4PK0870,2419640,10,10,7,0.0000019507939232623304,8,0.068,75,350,17,CC1
COR3SKF22,3PK0905,2419650,1381,526,146,0.00015950468098283664,36,0.054,180,230,12,BB1
COR4SKF71,4PK0890,2419670,21,15,12,0.0000035575753805414566,11,0.068,75,350,17,CC1
COR4SKF74,4PK0900,2419680,52,29,21,0.000011365963383681432,22,0.08,75,350,17,CC1
COR4SKF84,4PK0930,2419690,33,24,12,0.000006079291002400156,16,0.082,75,350,17,CC1
COR3SKF23,3PK0938,2419700,55,53,35,0.000010232459682633744,27,0.056,180,230,12,CC1
COR4SKF85,4PK0935,2419710,9,7,5,0.0000015595231791238578,6,0.082,75,350,17,CD1
COR4SKF87,4PK0940,2419720,27,22,18,0.000005483002728029269,14,0.0835,75,350,17,CC1
COR4SKF93,4PK0980,2419730,21,20,13,0.000005154974679657405,17,0.0835,75,350,17,CC1
COR4SKF,4PK1000,2419740,9,7,6,0.000001814926373565934,6,0.084,75,400,17,CD1
COR4SKF2,4PK1005,2419750,33,18,12,0.00000691569302828053,11,0.08,160,250,15,CC1
COR4SKF90,4PK0960,2419760,9,8,6,0.0000018208336583353424,7,0.0835,75,350,17,CD1
COR4SKF3,4PK1010,2419790,2,1,1,4.211546553248921E-7,1,0.084,75,400,17,CD9
COR4SKF4,4PK1015,2419800,29,23,17,0.000006233227893744154,20,0.081,160,250,15,CC1
COR4SKF6,4PK1025,2419850,50,29,23,0.000010407245814340363,21,0.082,160,250,15,CC1
COR4SKF7,4PK1030,2419880,20,16,13,0.000004238303078380949,13,,,,,CC1
COR4SKF8,4PK1035,2419900,104,86,52,0.00002321632411845438,31,0.083,160,250,15,CB1
COR4SKF9,4PK1040,2419930,88,61,30,0.000021061207639638377,30,,,,,CB1
COR4SKF10,4PK1050,2419950,109,68,38,0.000021184565645117204,34,0.084,160,250,15,CB1
COR4SKF11,4PK1065,2420000,83,61,41,0.00001754602571450091,31,0.094,80,480,14,CB1
COR4SKF12,4PK1070,2420050,36,16,11,0.000006967468641847699,13,0.086,160,250,15,CC1
COR4SKF13,4PK1080,2420080,35,33,23,0.000007744102845355236,20,0.084,75,400,17,CC1
COR4SKF14,4PK1100,2420150,63,44,29,0.000014916241530095971,24,0.088,160,250,15,CC1
COR4SKF15,4PK1105,2420180,10,6,5,0.0000024296314769238002,6,,,,,CD2
COR4SKF16,4PK1120,2420190,36,27,14,0.000008018270356123668,19,0.088,75,400,17,CC1
COR4SKF17,4PK1130,2420200,23,18,14,0.00000556222984140722,16,0.09,160,250,15,CC1
COR4SKF18,4PK1146,2420220,15,10,6,0.000003410935723324374,8,0.088,75,400,17,CD2
COR4SKF19,4PK1165,2420250,11,5,4,0.0000027618293733681867,4,0.093,160,250,15,CD9
COR4SKF20,4PK1170,2420260,9,9,7,0.00000199561979004196,7,0.095,75,400,17,CD2
COR4SKF21,4PK1185,2420300,10,9,6,0.0000025578543051539036,8,0.095,160,250,15,CD1
